license_id,brand_name,original_ingredient,normalized_ingredient,synonyms,drugbank_id,mapped
201801648,디디셀정(비페닐디메틸디카르복실레이트),BIPHENYL DIMETHYL DICARBOXYLATE,BIPHENYL DIMETHYL DICARBOXYLATE,,,False
201801656,"브이포지정10/160밀리그램(암로디핀베실산염,발사르탄)",VALSARTAN,VALSARTAN,,DB00177,True
201801663,노스카나연고(수출용),HEPARIN SODIUM,HEPARIN SODIUM,,DB01109,True
201801664,리스돈정0.5밀리그램(리스페리돈),RISPERIDONE,RISPERIDONE,,DB00734,True
201801676,메디알정500mg(알마게이트),ALMAGATE,ALMAGATE,,,False
201801678,슬리마정(수출용),ALGINIC ACID,ALGINIC ACID,,,False
201801679,제일빅파프카타플라스마(플루르비프로펜),FLURBIPROFEN,FLURBIPROFEN,,DB00712,True
201801680,아주코연질캡슐(오메가-3-산에틸에스테르90),OMEGA-3-ACID ETHYL ESTERS 90,OMEGA-3-ACID ETHYL ESTERS 90,,,False
201801681,메가로우연질캡슐(오메가-3-산에틸에스테르90),OMEGA-3-ACID ETHYL ESTERS 90,OMEGA-3-ACID ETHYL ESTERS 90,,,False
201801686,리도카겔(리도카인),LIDOCAINE,LIDOCAINE,,DB00281,True
201801687,피오폴민정15/850밀리그램,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,,DB00331,True
201801688,이부페노정,LICORICE,LICORICE,,DB13751,True
201801694,올로엠정5밀리그램(올로파타딘염산염),OLOPATADINE HYDROCHLORIDE,OLOPATADINE HYDROCHLORIDE,,DB00768,True
201801695,더블액티브정,BENFOTIAMINE,BENFOTIAMINE,,DB00152,True
201801696,큐로리카캡슐150밀리그램(프레가발린),PREGABALIN,PREGABALIN,,DB00230,True
201801697,큐로리카캡슐75밀리그램(프레가발린),PREGABALIN,PREGABALIN,,DB00230,True
201801700,장락에프환,SENNAE FRUCTUS,SENNAE FRUCTUS,,,False
201801702,엘타인캡슐(에르도스테인),ERDOSTEINE,ERDOSTEINE,,DB05057,True
201801703,카세핀서방정300밀리그램(쿠에티아핀푸마르산염),QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,,DB01224,True
201801704,카세핀서방정400밀리그램(쿠에티아핀푸마르산염),QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,,DB01224,True
201801705,카세핀서방정50밀리그램(쿠에티아핀푸마르산염),QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,,DB01224,True
201801706,카세핀서방정150밀리그램(쿠에티아핀푸마르산염),QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,,DB01224,True
201801707,카세핀서방정200밀리그램(쿠에티아핀푸마르산염),QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,,DB01224,True
201801710,한풍반하백출천마탕연조엑스(단미엑스혼합제),PINELLIA TUBER SOFT EXTRACT (1.8~2.2→1),PINELLIA TUBER SOFT EXTRACT,,,False
201801714,엑쎈코연질캡슐,ACETAMINOPHEN,ACETAMINOPHEN,,DB00316,True
201801715,팜젠시프로플록사신정250mg(시프로플록사신염산염),CIPROFLOXACIN HYDROCHLORIDE,CIPROFLOXACIN HYDROCHLORIDE,,DB00537,True
201801716,키넥신정,CILOSTAZOL,CILOSTAZOL,,DB01166,True
201801717,삼성쿠에티아핀정25밀리그램(쿠에티아핀푸마르산염),QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,,DB01224,True
201801718,리피노정20밀리그램(아토르바스타틴칼슘삼수화물),ATORVASTATIN CALCIUM TRIHYDRATE,ATORVASTATIN CALCIUM TRIHYDRATE,,DB01076,True
201801719,리피노정10밀리그램(아토르바스타틴칼슘삼수화물),ATORVASTATIN CALCIUM TRIHYDRATE,ATORVASTATIN CALCIUM TRIHYDRATE,,DB01076,True
201801725,브레인플러스정(수출용),URIDINE,URIDINE,,DB02745,True
201801734,오베틴캡슐(플루옥세틴염산염),FLUOXETINE HYDROCHLORIDE,FLUOXETINE HYDROCHLORIDE,,DB00472,True
201801735,라도바정20밀리그램(아토르바스타틴칼슘수화물),ATORVASTATIN CALCIUM HYDRATE,ATORVASTATIN CALCIUM HYDRATE,,,False
201801739,알비프로나잘스프레이(모메타손푸로에이트(미분화)),MOMETASONE FUROATE MICRONIZED,MOMETASONE FUROATE MICRONIZED,,,False
201801744,한풍갈근탕연조엑스(단미엑스혼합제),PUERARIA ROOT SOFT EXTRACT (3.0~3.7→1),PUERARIA ROOT SOFT EXTRACT,,,False
201801763,펜타우드연질캡슐(덱시부프로펜),DEXIBUPROFEN,DEXIBUPROFEN,,DB09213,True
201801764,아피퀴스정5밀리그램(아픽사반),APIXABAN,APIXABAN,,DB06605,True
201801765,아피퀴스정2.5밀리그램(아픽사반),APIXABAN,APIXABAN,,DB06605,True
201801767,플나졸캡슐(플루코나졸),FLUCONAZOLE,FLUCONAZOLE,,DB00196,True
201801769,락토필캡슐300밀리그램(락토바실루스아시도필루스균),LACTOBACILLUS ACIDOPHILUS,LACTOBACILLUS ACIDOPHILUS,,,False
201801773,리치멘틴정625밀리그램(아목시실린-클라불란산칼륨),AMOXICILLIN HYDRATE,AMOXICILLIN HYDRATE,,,False
201801774,리치멘틴정375밀리그램(아목시실린-클라불란산칼륨),AMOXICILLIN HYDRATE,AMOXICILLIN HYDRATE,,,False
201801775,아모스겔,LIDOCAINE HYDROCHLORIDE,LIDOCAINE HYDROCHLORIDE,,DB00281,True
201801777,한풍형개연교탕연조엑스(단미엑스혼합제),SCHIZONEPETA SPIKE SOFT EXTRACT (6.1∼7.4→1),SCHIZONEPETA SPIKE SOFT EXTRACT,,,False
201801778,알치트산정(알티옥트산트로메타민염),R-THIOCTIC ACID TROMETHAMINE,R-THIOCTIC ACID TROMETHAMINE,,,False
201801781,엑셀리바캡슐3밀리그램(리바스티그민타르타르산염),RIVASTIGMINE TARTARATE,RIVASTIGMINE TARTARATE,,,False
201801782,엑셀리바캡슐1.5밀리그램(리바스티그민타르타르산염),RIVASTIGMINE TARTARATE,RIVASTIGMINE TARTARATE,,,False
201801783,파렉손정(에페리손염산염),EPERISONE HYDROCHLORIDE,EPERISONE HYDROCHLORIDE,,DB08992,True
201801784,트라디엠정5밀리그램(리나글립틴),LINAGLIPTIN,LINAGLIPTIN,,DB08882,True
201801787,메디카세프트리악손주2그램(세프트리악손나트륨수화물),CEFTRIAXONE SODIUM HYDRATE,CEFTRIAXONE SODIUM HYDRATE,,,False
201801791,한풍반하사심탕연조엑스(단미엑스혼합제),PINELLIA TUBER SOFT EXTRACT (1.8~2.2→1),PINELLIA TUBER SOFT EXTRACT,,,False
201801801,본바로주(이반드론산나트륨일수화물),IBANDRONATE SODIUM MONOHYDRATE,IBANDRONATE SODIUM MONOHYDRATE,,,False
201801803,"히알미니-아이점안액0.15%(히알루론산나트륨)(1회용), 히알미니-아이점안액0.15%(히알루론산나트륨)",SODIUM HYALURONATE,SODIUM HYALURONATE,,,False
201801804,뉴로도네정10밀리그램(도네페질염산염일수화물),DONEPEZIL HYDROCHLORIDE MONOHYDRATE,DONEPEZIL HYDROCHLORIDE MONOHYDRATE,,,False
201801806,콰이치정25밀리그램(쿠에티아핀푸마르산염),QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,,DB01224,True
201801807,콰이치정100밀리그램(쿠에티아핀푸마르산염),QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,,DB01224,True
201801810,하시버정(아시클로버),ACYCLOVIR,ACYCLOVIR,,DB00787,True
201801811,알론점안액0.18%(히알루론산나트륨)(1회용),SODIUM HYALURONATE,SODIUM HYALURONATE,,,False
201801817,한신노콜1액(수출용),ACETAMINOPHEN,ACETAMINOPHEN,,DB00316,True
201801818,비디클로라프렙외용액,CHLORHEXIDINE GLUCONATE SOLUTION,CHLORHEXIDINE GLUCONATE SOLUTION,,,False
201801819,시프사신정250밀리그램(시프로플록사신염산염수화물),CIPROFLOXACIN HYDROCHLORIDE HYDRATE,CIPROFLOXACIN HYDROCHLORIDE HYDRATE,,,False
201801820,한풍삼소음연조엑스(단미엑스혼합제),GINSENG SOFT EXTRACT (3.6∼4.4→1),GINSENG SOFT EXTRACT,,,False
201801822,바이크라네오시럽(아목시실린-클라불란산칼륨(14:1)),AMOXICILLIN HYDRATE,AMOXICILLIN HYDRATE,,,False
201801826,로피타정2밀리그램(피타바스타틴칼슘수화물),PITAVASTATIN CALCIUM HYDRATE,PITAVASTATIN CALCIUM HYDRATE,,,False
201801827,넥소칸정20밀리그램(에스오메프라졸마그네슘이수화물),ESOMEPRAZOLE MAGNESIUM DIHYDRATE,ESOMEPRAZOLE MAGNESIUM DIHYDRATE,,,False
201801828,넥소칸정40밀리그램(에스오메프라졸마그네슘이수화물),ESOMEPRAZOLE MAGNESIUM DIHYDRATE,ESOMEPRAZOLE MAGNESIUM DIHYDRATE,,,False
201801829,유프베린정(프로피베린염산염),PROPIVERINE HYDROCHLORIDE,PROPIVERINE HYDROCHLORIDE,,DB12278,True
201801830,아픽사젠정2.5밀리그램(아픽사반),APIXABAN,APIXABAN,,DB06605,True
201801831,아픽사젠정5밀리그램(아픽사반),APIXABAN,APIXABAN,,DB06605,True
201801832,오마티지연질캡슐(오메가-3-산에틸에스테르90),OMEGA-3-ACID ETHYL ESTERS 90,OMEGA-3-ACID ETHYL ESTERS 90,,,False
201801834,"피오엠정15/850밀리그램(피오글리타존염산염,메트포르민염산염)",PIOGLITAZONE HYDROCHLORIDE,PIOGLITAZONE HYDROCHLORIDE,,DB01132,True
201801835,텔미큐어플러스정80/12.5밀리그램,TELMISARTAN,TELMISARTAN,,DB00966,True
201801836,글리젠타정5밀리그램(리나글립틴),LINAGLIPTIN,LINAGLIPTIN,,DB08882,True
201801837,리나티젠정5밀리그램(리나글립틴),LINAGLIPTIN,LINAGLIPTIN,,DB08882,True
201801838,리페딘정1밀리그램(리스페리돈),RISPERIDONE,RISPERIDONE,,DB00734,True
201801839,아로노바정5밀리그램(암로디핀베실산염),AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,,DB00381,True
201801840,오마칸연질캡슐(오메가-3-산에틸에스테르90),OMEGA-3-ACID ETHYL ESTERS 90,OMEGA-3-ACID ETHYL ESTERS 90,,,False
201801841,씨티신정(시프로플록사신염산염수화물),CIPROFLOXACIN HYDROCHLORIDE HYDRATE,CIPROFLOXACIN HYDROCHLORIDE HYDRATE,,,False
201801842,안국리나글립틴정5밀리그램,LINAGLIPTIN,LINAGLIPTIN,,DB08882,True
201801843,에르도캡슐300밀리그램(에르도스테인),ERDOSTEINE,ERDOSTEINE,,DB05057,True
201801844,경남생맥산액,GINSENG,GINSENG,,DB01404,True
201801845,씨티가바캡슐100mg(가바펜틴),GABAPENTIN,GABAPENTIN,,DB00996,True
201801846,씨티가바캡슐300mg(가바펜틴),GABAPENTIN,GABAPENTIN,,DB00996,True
201801847,메가트리연질캡슐(오메가-3-산에틸에스테르90),OMEGA-3-ACID ETHYL ESTERS 90,OMEGA-3-ACID ETHYL ESTERS 90,,,False
201801848,안국리나듀오정2.5/1000밀리그램,LINAGLIPTIN,LINAGLIPTIN,,DB08882,True
201801854,옥테니셉트액,OCTENIDINE HYDROCHLORIDE,OCTENIDINE HYDROCHLORIDE,,,False
201801859,리나글로듀오정2.5/1000밀리그램,LINAGLIPTIN,LINAGLIPTIN,,DB08882,True
201801860,에소듀오정20/800밀리그램,ESOMEPRAZOLE MAGNESIUM TRIHYDRATE PELLET,ESOMEPRAZOLE MAGNESIUM TRIHYDRATE PELLET,,,False
201801864,세로세틴캡슐20밀리그램(플루옥세틴염산염),FLUOXETINE HYDROCHLORIDE,FLUOXETINE HYDROCHLORIDE,,DB00472,True
201801865,사포겔정(사르포그렐레이트염산염),SARPOGRELATE HYDROCHLORIDE,SARPOGRELATE HYDROCHLORIDE,,DB12163,True
201801866,메코나졸캡슐(플루코나졸),FLUCONAZOLE,FLUCONAZOLE,,DB00196,True
201801867,종근당엑스메스탄정25밀리그램(수출용),EXEMESTANE,EXEMESTANE,,DB00990,True
201801878,리나원정5밀리그램(리나글립틴),LINAGLIPTIN,LINAGLIPTIN,,DB08882,True
201801880,"이듀엣정5/10밀리그램(암로디핀베실산염, 아토르바스타틴칼슘)",ATORVASTATIN CALCIUM HYDRATE,ATORVASTATIN CALCIUM HYDRATE,,,False
201801882,메가엑트액(시트룰린말산염),CITRULLINE MALATE,CITRULLINE MALATE,,,False
201801895,레보타신정100밀리그램(레보플록사신수화물),LEVOFLOXACIN HYDRATE,LEVOFLOXACIN HYDRATE,,,False
201801898,징코빌라정80mg(은행엽건조엑스),GINKGO BILOBA LEAF DRIED EXTRACT,GINKGO BILOBA LEAF DRIED EXTRACT,,,False
201801905,에르틴정(엘카르니틴),L-CARNITINE,L-CARNITINE,,DB00583,True
201801908,비맥스비비정,BENFOTIAMINE,BENFOTIAMINE,,DB00152,True
201801917,케이콜드시럽,ACETAMINOPHEN,ACETAMINOPHEN,,DB00316,True
201801918,오푸아인안연고(오플록사신),OFLOXACIN,OFLOXACIN,,DB01165,True
201801919,효원방우황청심원액(사향대체물질함유),DIOSCOREA RHIZOME,DIOSCOREA RHIZOME,,,False
201801920,효우황청심원액(사향대체물질엘-무스콘함유)(수출용),DIOSCOREA RHIZOME,DIOSCOREA RHIZOME,,,False
201801921,피엠쿨에어로솔,TERBINAFINE HYDROCHLORIDE,TERBINAFINE HYDROCHLORIDE,,DB00857,True
201801922,리액타민연질캡슐,THIAMINE NITRATE,THIAMINE NITRATE,,DB00152,True
201801926,엑쎈콜연질캡슐,ACETAMINOPHEN,ACETAMINOPHEN,,DB00316,True
201801928,부프레인패취52.5㎍/h(부프레노르핀),BUPRENORPHINE,BUPRENORPHINE,,DB00921,True
201801929,부프레인패취35㎍/h(부프레노르핀),BUPRENORPHINE,BUPRENORPHINE,,DB00921,True
201801930,부프레인패취70㎍/h(부프레노르핀),BUPRENORPHINE,BUPRENORPHINE,,DB00921,True
201801951,리토아틴정10밀리그램(아토르바스타틴칼슘삼수화물),ATORVASTATIN CALCIUM TRIHYDRATE,ATORVASTATIN CALCIUM TRIHYDRATE,,DB01076,True
201801952,리토아틴정20밀리그램(아토르바스타틴칼슘삼수화물),ATORVASTATIN CALCIUM TRIHYDRATE,ATORVASTATIN CALCIUM TRIHYDRATE,,DB01076,True
201801955,오스테포스주사(이반드론산나트륨일수화물),IBANDRONATE SODIUM MONOHYDRATE,IBANDRONATE SODIUM MONOHYDRATE,,,False
201801964,바이신주1그램(반코마이신염산염),VANCOMYCIN HYDROCHLORIDE,VANCOMYCIN HYDROCHLORIDE,,DB00512,True
201801975,텔로스톱플러스정40/5/5밀리그램,TELMISARTAN,TELMISARTAN,,DB00966,True
201801976,텔로스톱플러스정80/10/10밀리그램,TELMISARTAN,TELMISARTAN,,DB00966,True
201801977,텔로스톱플러스정80/5/5밀리그램,TELMISARTAN,TELMISARTAN,,DB00966,True
201801978,텔로스톱플러스정80/5/10밀리그램,TELMISARTAN,TELMISARTAN,,DB00966,True
201801979,텔로스톱플러스정80/10/20밀리그램,TELMISARTAN,TELMISARTAN,,DB00966,True
201801980,텔로스톱플러스정40/5/10밀리그램,TELMISARTAN,TELMISARTAN,,DB00966,True
201801981,텔미듀오플러스정40/5/10밀리그램,TELMISARTAN,TELMISARTAN,,DB00966,True
201801982,텔미듀오플러스정80/10/20밀리그램,TELMISARTAN,TELMISARTAN,,DB00966,True
201801983,텔미듀오플러스정80/5/10밀리그램,TELMISARTAN,TELMISARTAN,,DB00966,True
201801987,리피토엠서방정20/750밀리그램,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,,DB00331,True
201801988,리피토엠서방정20/500밀리그램,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,,DB00331,True
201801989,리피토엠서방정10/750밀리그램,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,,DB00331,True
201801990,리피토엠서방정10/500밀리그램,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,,DB00331,True
201801991,리피메트서방정20/750밀리그램,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,,DB00331,True
201801992,리피메트서방정20/500밀리그램,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,,DB00331,True
201801993,리피메트서방정10/750밀리그램,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,,DB00331,True
201801994,"리피메트서방정10/500밀리그램(아토르바스타틴,메트포르민)",METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,,DB00331,True
201801995,아토메트서방정20/500밀리그램,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,,DB00331,True
201801996,아토메트서방정20/750밀리그램,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,,DB00331,True
201801997,아토메트서방정10/750밀리그램,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,,DB00331,True
201801998,아토메트서방정10/500밀리그램,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,,DB00331,True
201802002,록시멘틴정(록시트로마이신),ROXITHROMYCIN,ROXITHROMYCIN,,DB00778,True
201802006,케어믹신플러스연고,NEOMYCIN SULFATE,NEOMYCIN SULFATE,,DB00994,True
201802008,텔로그렐정(클로피도그렐황산수소염),CLOPIDOGREL BISULFATE,CLOPIDOGREL BISULFATE,,DB00758,True
201802015,프로몬로션(모메타손푸로에이트),MOMETASONE FUROATE,MOMETASONE FUROATE,,DB14512,True
201802021,비알플루텍I테트라백신주(프리필드시린지)(인플루엔자분할백신),PURIFIED INACTIVATED INFLUENZA VIRUS ANTIGEN B [B,PURIFIED INACTIVATED INFLUENZA VIRUS ANTIGEN B [B,,,False
201802022,트렐리지엘립타,FLUTICASONE FUROATE MICRONIZED,FLUTICASONE FUROATE MICRONIZED,,,False
201802044,암로굿정5밀리그램(암로디핀메실산염일수화물),AMLODIPINE MESYLATE MONOHYDRATE,AMLODIPINE MESYLATE MONOHYDRATE,,,False
201802049,슬리세틴캡슐(플루옥세틴염산염),FLUOXETINE HYDROCHLORIDE,FLUOXETINE HYDROCHLORIDE,,DB00472,True
201802050,레일론정,ANGELICA GIGAS ROOT·CHAENOMELIS FRUCTUS·SAPOSHNIKOVIA ROOT·DIPSACI RADIX·ACANTHOPANAX ROOT BARK·ACHYRANTHES ROOT·CLEMATIDIS RADIX·CINNAMON BARK·GENTIANAE MACROPHYLLAE RADIX·CNIDIUM RHIZOME·GASTRODIA RHIZOME·SAFFLOWER 25% ETHANOL SOFT EXTRACT (3.5→1),ANGELICA GIGAS ROOT·CHAENOMELIS FRUCTUS·SAPOSHNIKOVIA ROOT·DIPSACI RADIX·ACANTHOPANAX ROOT BARK·ACHYRANTHES ROOT·CLEMATIDIS RADIX·CINNAMON BARK·GENTIANAE MACROPHYLLAE RADIX·CNIDIUM RHIZOME·GASTRODIA RHIZOME·SAFFLOWER 25% ETHANOL SOFT EXTRACT,,,False
201802079,디르탄정80밀리그램(발사르탄),VALSARTAN,VALSARTAN,,DB00177,True
201802080,비코그린이지시럽(락툴로오스농축액),LACTULOSE CONCENTRATE SOLUTION,LACTULOSE CONCENTRATE SOLUTION,,,False
201802082,오스히알주(히알루론산나트륨),SODIUM HYALURONATE,SODIUM HYALURONATE,,,False
201802085,바실리스캡슐(바실루스리케니포르미스균),BACILLUS LICHENIFORMIS,BACILLUS LICHENIFORMIS,,,False
201802086,비나폴로100정,BETA-CAROTENE GRANULES 20%,BETA-CAROTENE GRANULES 20%,,,False
201802091,"씨트포지정5/80밀리그램(암로디핀베실산염,발사르탄)",VALSARTAN,VALSARTAN,,DB00177,True
201802092,"씨트포지정5/160밀리그램(암로디핀베실산염,발사르탄)",VALSARTAN,VALSARTAN,,DB00177,True
201802093,"씨트포지정10/160밀리그램(암로디핀베실산염,발사르탄)",AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,,DB00381,True
201802096,바실리스산(바실루스리케니포르미스균),BACILLUS LICHENIFORMIS,BACILLUS LICHENIFORMIS,,,False
201802098,디르탄정160밀리그램(발사르탄),VALSARTAN,VALSARTAN,,DB00177,True
201802103,탈리부틴정200밀리그램(트리메부틴말레산염),TRIMEBUTINE MALEATE,TRIMEBUTINE MALEATE,,DB09089,True
201802106,트루맥스액(시트룰린말산염),CITRULLINE MALATE,CITRULLINE MALATE,,,False
201802107,코만코정,PHENYLEPHRINE HYDROCHLORIDE,PHENYLEPHRINE HYDROCHLORIDE,,DB00388,True
201802108,아목크라건조시럽(아목시실린·클라불란산칼륨(7:1)),AMOXICILLIN HYDRATE,AMOXICILLIN HYDRATE,,,False
201802109,그린쿨인후스프레이액(포비돈요오드),POVIDONE IODINE,POVIDONE IODINE,,,False
201802112,픽시마캡슐100밀리그램(세픽심수화물),CEFIXIME HYDRATE,CEFIXIME HYDRATE,,,False
201802117,뉴히알루론미니점안액0.3%(히알루론산나트륨)(1회용),SODIUM HYALURONATE,SODIUM HYALURONATE,,,False
201802129,알포세틴연질캡슐(콜린알포세레이트),CHOLINE ALFOSCERATE,CHOLINE ALFOSCERATE,,DB04660,True
201802132,씨티릴정(글리메피리드),GLIMEPIRIDE,GLIMEPIRIDE,,DB00222,True
201802133,파니트론주(팔로노세트론염산염),PALONOSETRON HYDROCHLORIDE,PALONOSETRON HYDROCHLORIDE,,DB00377,True
201802134,판콜아이콜드시럽,ACETAMINOPHEN,ACETAMINOPHEN,,DB00316,True
201802138,프레가린캡슐50밀리그램(프레가발린),PREGABALIN,PREGABALIN,,DB00230,True
201802142,한방동의고플라스타,GLYCOL SALICYLATE,GLYCOL SALICYLATE,,DB11323,True
201802146,피타론정(피타바스타틴칼슘),PITAVASTATIN CALCIUM,PITAVASTATIN CALCIUM,,DB08860,True
201802148,광동만수고골드플라스타,GLYCOL SALICYLATE,GLYCOL SALICYLATE,,DB11323,True
201802149,올비틸플러스디시럽,RETINOL PALMITATE,RETINOL PALMITATE,,,False
201802150,유바로정20밀리그램(리바록사반),RIVAROXABAN MICRONIZED,RIVAROXABAN MICRONIZED,,,False
201802155,한풍구미강활탕연조엑스(단미엑스혼합제),OSTERICUM ROOT SOFT EXTRACT (2.9∼3.6→1),OSTERICUM ROOT SOFT EXTRACT,,,False
201802156,씨르탄정160밀리그램(발사르탄),VALSARTAN,VALSARTAN,,DB00177,True
201802157,니조랄2%액(케토코나졸),KETOCONAZOLE,KETOCONAZOLE,,DB01026,True
201802158,뉴돈피질정10밀리그램(도네페질염산염수화물),DONEPEZIL HYDROCHLORIDE HYDRATE,DONEPEZIL HYDROCHLORIDE HYDRATE,,,False
201802159,뉴돈피질정5밀리그램(도네페질염산염수화물),DONEPEZIL HYDROCHLORIDE HYDRATE,DONEPEZIL HYDROCHLORIDE HYDRATE,,,False
201802160,케이로우현탁액(폴리스티렌설폰산칼슘),CALCIUM POLYSTYRENE SULFONATE,CALCIUM POLYSTYRENE SULFONATE,,,False
201802161,에제틴정10밀리그램(에제티미브),EZETIMIBE,EZETIMIBE,,DB00973,True
201802162,사포그정(사르포그렐레이트염산염),SARPOGRELATE HYDROCHLORIDE,SARPOGRELATE HYDROCHLORIDE,,DB12163,True
201802163,투윈방풍통성산정(방풍통성산건조엑스(4.6→1)),BANGPUNGTONGSUNGSAN DRIED EXTRACT (4.6→1),BANGPUNGTONGSUNGSAN DRIED EXTRACT,,,False
201802164,리리프캡슐75밀리그램(프레가발린),PREGABALIN,PREGABALIN,,DB00230,True
201802172,맨포스5000액(L-아스파르트산-L-아르기닌),L-ARGININE-L-ASPARTATE HYDRATE,L-ARGININE-L-ASPARTATE HYDRATE,,,False
